name,rating,review
산티아고의 흰 지팡이,,
,10,산티아고순례길의멋진풍경을보는것만으로도가슴이뻥뚫립니다
,8,그녀는보이지않았지만오히려보이는나에게보이지않는것을알려주웠다
,7,순례길오랜만에볼수있어좋았어요
,10,지나온인생을돌아보게하는영화산티아고순례길을걸어보려는계획을세우게합니다
,6,무엇보다영상미가아름다웠습니다
,10,굉장히많은것을생각할수있는영화였습니다
,10,잔잔하고좋네요산티아고정말가보고싶어요
,10,산티아고순례길의아름다운풍경과함께인생을이야기해주는힐링영화입니다
,6,한번쯤가보고싶은여정
,10,너무보고싶습니다구입해서보고싶은데네이버다음등어느한곳아직등록이안되어있네요언제쯤구입할수있을까요
소셜노마드,,
,10,빠아끄보는내내집중해서보게되는몰입감좋네요
,10,학생인저의가슴한켠을뜨겁게울리는듯했습니다모두들한번씩꼭보시기바랍니다
,10,너무재밌어요꼭보세요
,10,젊은청년들의꿈을그리는영화네요두근거림이좋습니다
,10,다큐멘터리가아닌진짜이야기여서좋았습니다나에게일어날수있는이야기라서감동이있고재미가있어서공감100뒷이야기들도궁금하네요
,1,평점조절용평점
수색자,,
,10,별점2개반점준초딩은누구냐이영화는인종주의를옹호하는정통서부극이아니라인디언을비판어린시각으로보는백인을비판적인시각으로보는수정주의서부극이다알지도모르면서이영화를함부로평가하지마라초딩들아
,10,관람자를압도하는영상짧은시간에도선명한로맨스와유머부족함이없는완전한인물들그리고거대한풍광을담아내는촬영은기원에가깝다반세기를넘는현대성과영상만큼압도적인존웨인의눈빛마저모두역사적이다
,10,복잡한이론다집어치고일단재밌자나
,10,가장휼룡한서부극이자모든것이담겨있는영화
,7,볼만하다존웨인의남성미를느낄수있다
,10,평점조절이필요함7점대영화는아니라고생각한다
,10,이영화는인디언과백인의대결이나정복자피정복자뭐그런사상이나이념그런거떠나서그냥하나의서부극영화로봐야함미남부배경이멋있고마지막영화끝나기전에존웨인이홀로등을돌린채홀로터벅터벅걸어가는뒷모습이아주애절했던기억미서부극의수작임
,9,보수주의자가새로운질서첨보는세계에직면할때의반응은미국의서부를넘어전인류가질문해볼주제
,10,
,10,와57년도에한국서개봉했다면나도태어나기한참전이네ㅎ존웨인할아버지나온영화아니명작이겠지지금tvTheMove방송에서해주고있네
스쿠프,,
,7,휴잭맨은악역을해도선역같이멋있네ㅋ
,8,어느순간드라마장르가바뀌는데이질감이없다
,10,정말잘만든영화역시우디
,7,장르를감독의뛰어난재치로바꿔버리네요볼만해욬ㅋㅋ
,7,우디알렌스타일의유쾌함이느껴지는영화
,10,보기에유쾌한영화였다특히우디앨런감독이제일재밌었다
,6,부담없이가볍게즐기는로맨틱코미디와약간의범죄수사
,8,스칼렛의약간푼수같은스타일연기ㅋ베플감상평이나랑같은생각부담없이가볍게즐기는로맨틱코미디와약간의범죄수사
,6,죽어서도수다떠는우디알렌ㅋㅋㅋ
,8,이영화매력있네근데포스터가저게뭐야
시라이,,
,3,에라이
,1,진짜로엄청재미없어요돈아까움금방무료로올라올듯
,2,공포영화를보고싶었는데개같은촌구석영화관에딱하나있던공포영화가이개같은영화였다는게참을수없이화가났다그와중에엔딩크레딧ost는내취향이라이노래를듣기위해1시간짜리광고를본기분이었다
,1,나만재미없었나보는사람도적고방영하는곳도적고보다가지루해서거의자면서봄ㅠ감독소설은좋아하는데영화는아닌듯
,1,안보는게낫다라는분무섭지않으세요영화의내용은안보면죽는다입니다난봐서살았는데내소중한시간이죽었습니다ㅠㅠ
,2,이것도공포영화라고참나전설의고향보다못하다
,1,그냥정말전형적인일본느낌의공포영화귀신은정말웃겼다박나래씨가맘먹고분장하면더무서울듯하다퀄리티도높을듯주인공의문의1패의정말얼탱이없는최악의결말시라이는꼭피하시고차라리살아있다를보겠소
,1,유튜브에서토요미스테리극장아무거나두번보는게더낫습니다이영화는쓰레기예요주인공들이링처럼살고싶은의지가전혀없음남주는아귀찮아대충죽고끝내자이런느낌이고여주는있으나마나임
,1,진짜개노잼Btv로11000원주고봤더만무서운장면은10분도안나오고무서운장면의CG도어이없어서웃겼음ㅋㅋ스포같아서말은안하겠지만진짜충격적으로어이없는부분많으니1000원되면보던가보지말던가하세요
,1,cg장난치냐
쓰루 더 파이어,,
,10,소방관으로서사람생명을목숨걸고구해내는사명감이너무자랑스럽고듬직하네요열심히살아가는모습이보여졌어요영화추천
,6,소방관정말대단하신블들입니다
,10,매우감동적으로보았다눈물쮤금나고매우감동적
,10,다시일어서기위해큰용기로버틴벅찬준비과정
"아무튼, 아담",,
,10,박평식아그게평론가라는타이틀을달고할말이냐에휴
,8,재밌었음박평ㅅ평론가님꼭ㅂㅅ되셧음소원합ㄴㄷ
,10,박평식인지박ㅂㅅ인지는잘모르겠는데어쨋든발기ㅋㅋㅋ그러고도니가평론가를떠나사람이냐ㅋㅋㅋ
,10,실화바탕감동실화아무튼아담너무감동적으로봤습니다ㅜㅜ세번울컥눈물힐링받고싶으신분꼭보세요박평식평론가글은저도봤습니다좀심한듯
,8,예상대로감동적인실화바탕의영화입니다그나저나영화평론가란사람이어떻게이영화를보고이딴평을남길수있는지
,10,울고웃고반복한영화기대만큼정말좋은영화였다특정장애를가진사람들만의이야기가아닌우리의인생이야기인것같다누구나각자어려움을겪고있고그것을위해노력하여극복해나아간다특히아담의인생에서는아무에게나주어지지않는사랑이더욱돋보인다가족친구간병인진심가득한사랑말이다
,8,희생자가아닌생존자로내스스로가선택한삶을살수있도록
,10,힘든일이있거나할때보면위로가될것같아요특히코로나로힘든요즘많은분들이이영화를보고힘내셨으면좋겠습니다
,10,박평식이가저래되면평점다시하려나
,10,요새많이힘들었는데영화보고힐링했어요이런이야기는언제나마음이따뜻해지는것같습니다그리고남자주인공연기가너무좋았다는점
애프터 웨딩 인 뉴욕,,
,8,영화는괜찮았는데관람평을스포부터하는평론가가있네요
,10,미셸윌리엄스연기가너무나좋았던ㅠㅠ감동
,9,아무리원작이훌륭하고리메이크작이못마땅해도평론가평이39긁어부스럼을만든감독39이라니감독뿐만아니라이영화를의미있게본관객들까지무시하는평이라보입니다그평론가에게말해주고싶습니다39당신은긁어부스럼을만든평론가입니다39
,10,우리가삶을스치는걸까삶이우리를스치는걸까요즘많이들던생각들과겹쳐서공감됐다
,9,평점이혹평과호평으로양극단이라서큰기대없이보았는데저는근래본영화중에서가장좋네요잔잔하면서도생각할여지를남겨줍니다
,10,크로스젠더로더와닿았고여운이긴영화
,8,여운이오래갈듯농담아님
,10,생각이상의ㄱ재미가있던영화입니다
,8,마치스릴러를보는듯한미스테리한진행으로인물간의미묘한감정선을타고새로운사건이일어나면서퍼즐이하나씩맞춰진다연기는물론이고아름답고깔끔한영상과잘어울리는배경음악도좋았고마지막줄리안무어의절규엔나도울컥했다
,10,배우들의연기가인상깊었다
어메이징 그레이스,,
,8,흑인가스펠의진수첫곡wholyholy시작하는데눈물이줄줄나옴비유나과장아니고내가진짜미쳤나싶었음예수쟁이아님90분충만한공연이었음내가교회사람이었으면여기저기홍보했을듯
,8,영화는예전가스펠음악을교회에서녹화한거라생각보다화질은안좋으나음악도좋고그당시의매력을느낄수있는시간이었습니다그런데서울극장11월마지막토요일오후이은혜롭고잔잔한음악에집중해야하는영화에중간쯤앉아서늦게들어와서남들신경안쓰고봉지부시럭거리고계속수다떨었던분들때문에집중안되서기분이안좋네요제발본인들만있는것도아니고개념챙기고배려심챙기시고부끄러운지아세요대체이런영화보면서그런행동을할수있는지전혀이해가안됩니다
,10,어메이징그레이스나같은죄인살리신가장위대한명곡
,9,소울이느껴지는가스펠의진수를보았다스토리없이음악으로만만들수있는이유이기도하다짱
,10,너무은혜받은시간이었습니다찬양을묵상하며하나님께열광돌리는교인들의모습이너무아름다웠습니다
,9,가스펠의진수를느끼고왔습니다음악적으로나종교적으로만족스러운시간이었습니다
,10,어릴때들었으면전도당했겠네
,10,와이거진짜뭐지지짜최고가스펠좋아하는사람이면눈물안날수가없음
,9,
,10,광주극장에서봤는데신의재능을보았슺니다홀리홀리
용쟁호투,,
,10,이소룡의대작이죠정무문과함께최고의영화로개봉된지40년이되었지만여전히최고의영화로남아있죠
,10,40연전액션이라는게믿어지지않을정도로경이롭다이소룡의카리스마를능가할홍콩액션스타가지금까지도없다는게아쉽지만이소룡은역시전설이다
,10,거울배틀은지금봐도예술뭔가스타일적으로시대를앞서나간영화랄까
,10,40년전영화맞나
,10,파이터영화의바이블이지싶다이영화너무많이봐서꿈에싱하횽이랑같이싸움ㅇㅇ와아양
,10,이명작을본다는것그자체가영광이다뭘더말하겠습니까
,10,평점이너무낮자나요즘cg와이어액션이랑비교도안되고이소룡의그타겨감은누구도따라올수없을만큼전율이온다이소룡보다빠르고화려한액션을할수는있겠지만이처럼선이아름답고w박력있는액션은앞으로도나오지않을것ㅜㅜ
,8,이소룡이선구자라고불리는이유를알게되는영화
,10,롱테이크로격투씬을이토록정직하게보여줄수있는배우전무후무하다
,9,단순한액션영화를넘어선이소룡영화
울지마 톤즈 2 : 슈크란 바바,,
,10,정말감동적인영화입니다신부님의삶을보며저의삶도되돌아보는계기가되었습니다
,10,이태석신부님의삶을보았습니다온몸으로사랑을실천하신불꽃같은그분의삶을영화를보면서잊고있던행복한시간뿐만아니라삶의의미또한찾아봤으면좋겠습니다참좋은영화입니다
,10,위대한인간그자체입니다
,10,스타워즈보려다부모님께서보자고하셔서봤는데정말감동적이에요제가얼마나행복한삶을살고있고행복의의미에대해다시생각해보게됐네요많은생각을하게만드는영화
,10,평범한사람이지만동시에너무대단한분이다종교적인메시지는없으니평소관심이있었거나책을접한사람은꼭한번보았으면좋겠다
,10,우리나라에서난최하위에서10겠지만전세계로보면최상위10일지도모르겠다는생각이들었어요이시대를살아가는사람이라면꼭봐야할영화입니다
,10,빛과소금이되신분대단하시고감동입니다ㅠㅠ
,10,진정으로아름다운분풍요로움속에서도여전히물질적인것을추구하고경쟁하며살았던자신을되돌아보게됐습니다
,10,아이런분이계시구나
,10,39한알의밀알이땅에떨어져39성서구절이보는내내떠올랐습니다두려움없는사랑을실천하다가신신부님존경합니다뵌적없지만그립구요지금톤즈는어떻게지내는지도나왔더라면더좋았겠다하는아쉬움이있습니다
울프 콜,,
,9,깊은물속에서오직소리에의지해발빠른대처를해야하는긴장감을최대한유지하면서복잡한원칙이서로부딪힐때발생하는딜레마를완벽하게살렸다헐리우드식연출이라면영웅서사특유의감동에방점을찍을부분에서프랑스영화답게냉혹한현실의멜랑꼴리함이더욱강조된다
,9,긴장감어마어마함연애장면은불필요
,10,잠수함에서음파탐지분야가얼마나중요한지알수있는스펙타클한좋은영화였습니다디테일에감탄하였습니다1917보다감동적이었습니다
,10,저돈안받았고요알바도아닙니다이런거처음적어보는데정말재밌었고곧예매순위1등찍을거에요강추드립니다
,10,잠수함영화라는것만알고봤는데생각보다훨씬긴장감도넘치고좋았다ㅠㅠ주인공이소리들을때같이숨참으면서나도집중하게됨
,9,머리채잡고잠수함안으로끌어들입니다몰입도랑사운드미쳤고너무재밌게봤어요하지만주제자체가무거워서가벼운오락영화는아니에요
,10,괜찮은전쟁영화신선하고재미있다
,10,평점왜이럼좆노잼조선영화보다2000배낫다간만에즐겁게본영화중하나재밌어요
,10,실제핵잠수함이라니촬영섭외어려웠을듯작품성있는전쟁영화는오랜만사운드때문에라도극장에서보삼지금사람없어서갸꿀
,10,요세영화솔직히볼거없잖아요ㅜ이거보셈재밋음1917이랑이거보셈나머지영화는그닥
윤희에게,,
,10,추신나도네꿈을꿔마지막장면에서윤희의목소리가내눈시울을붉혔다그리고새봄아너무고마워
,10,은은하고그윽한영화였습니다희애소혜의모녀케미도정말모녀지간같음심지어닮았음유빈소혜의꽁냥케미도다보기좋았고영화내내내리는눈에따스함마저느껴지는색감이무척인상적이었습니다영화끝나고나오니마침만월이더군요여운이오래남을것같습니다좋은영화에감사드립니다
,10,이런영화가더많이생기길바란다
,10,후반부유재명아저씨랑나올때눈물터짐ㅠㅠ행복해야해윤희야
,10,우리들의잘못이아닌것에대한이야기
,10,잔잔하고감동이있습니다설경의잔상이오래가네요군더더기없는영화
,10,난이영화가왜이렇게좋을까접근하기쉽지않은소재를이렇게반짝반짝하게빚어낼수있다니감독의재능이놀랍다단연최고의연말무비이자2019년올해의영화
,10,이미완전히끝나버린사랑도있고이제시작하는풋풋한사랑도있고서로를그리워하는사랑도있습니다여러가지사랑이서로교차하면서도그느낌을분명하게보여줍니다퀴어영화로보셔도만족하실테고서로를그리워하는친구의영화로보셔도만족하실겁니다영화에대해공감할준비가되어있고누군가를그리워한적이있다면추천합니다
,10,아내와딸과함께가서봤습니다매번시끄러운영화만보다가생각할거리를안겨주면서도연말의우울을위로받을수있는영화임에여운이오래였습니다아내가갱년기라겨울이면우울증이심하게오는데마치영화속윤희와새봄처럼딸이준선물같은영화에오늘하루정도는우울을벗어낸것같습니다사랑하는이들과함께가서보면정말좋을영화입니다이런좋은영화를준감독배우들께감사드립니다
,10,부치지못했던편지들이떠오르는영화에요
이유없는 반항,,
,10,제임스딘매력적이다그옛날영화라고믿기지않을정도로작품성도뛰어나다
,10,시대를초월하는그의눈빛
,7,이해하려고하지마이유가없으니까
,9,전설의영화제임스딘정말간지난다화려한고전위대한역작
,10,제임스딘살아있었으면하네
,7,뭔가알맹이가빠진거같다
,10,제임스딘왜유명한지이걸보고알았다간지쩌내50년전이아니라10년전같아
,10,성장하는과정그과도기의아픔
,6,멋진제임스딘의눈빛
,10,제임스딘의명작영화제임스딘의반항연기는완벽햇다그멋잇고잘생긴얼굴은정말환상적이엿다
죽도 서핑 다이어리,,
,1,뭐가이리어설프고전달하려는내용이뭔지오늘만사는파도위서퍼들처럼그냥서핑이좋아서시나리도도없이만든영화같음웬만한독립영화보다내용이없음완성도를위해껴넣은출연배우들때문에더민망함
,1,TV드라마스페셜보다못한영화감독은도대체뭘말하고싶은걸까총체적난국
,1,낭비다돈낭비인력낭비
,6,배경도반갑고나오시는분들도실제양양서핑샵강사분들이나와서반가운영화였네요다만너무b급영화느낌잌ㅋㅋㅋ
,4,서퍼들을위한안식처
,7,왜비키니입은서퍼는없는걸까요
,2,하진짜재미없네내시간
,5,죽도홍보영상영화도드라마도아니고그렇다고다큐멘터리도아닌
,5,큰내용없고그냥시원한바다와서핑타고싶게만드는게다인듯
,3,중간중간인터뷰식의대화장면이영화라고보기힘들정도로대본없이그냥막찍은듯합니다아마자연스러움을위해그랬겠죠술집씬등에선배우들의목소리가전달되지않을정도로오디오퀄리티가낮았습니다서핑을좋아하는서퍼들도갸우뚱거리게만드는영화였어요국내서핑영화라면차라리유튭에무료공개된윈터서프2를보시는게훨씬더낫습니다
창은,,
,10,김우순사랑해요ㅠㅠㅠ
,8,자신의위치나처지에따라이영화가주는의미는다양하게다가올것같다열심히살아보려는창은에게가족들은걸림돌이었을까돌이켜보면가족이란울타리에서당연한대가를바라며살고있진않은지혹은그랬는지돌아보게되는영화감명깊게봤습니다
,10,살아생전이런영화처음봅니다사는게재미없고팍팍하신분강추합니다주의배꼽을분실하실수있습니다
,10,지금사회를살아가는청춘들이한번쯤느껴봤을법한감정들을많이느낄수있었어요덕분에영화보며뭉클했던순간들이많았네요영화에나온배우들특히주인공역할맡은배우가참인상깊어서다른작품도기대되게만들어주더라고요남들에게말하지못했던나의어린시절을되돌아보고싶으신분들에게강추하는영화입니다
,8,스토리와연출에서어설픔이느껴지지만그안에담긴진심이느껴지는영화였습니다앞으로도좋은작품만드셨으면좋겠네요
,10,우순피디님잘생겼어용ㅎ
,4,창은아나보다형같아보이는데니가무슨막내야형38살이다
,9,시놉시스를보고막내아들로서공감대를이르키게하여봤는데생활연기가굉장히호감이었다
,10,이것은연기인가실제인가모를정도감독의의도를알듯모를듯무섭게파고드는현실감개쩌는코메디제정신이반드시아닌사람들이만든거다이건그저미쳤다는말밖에안나온다고봉수를제낀다확실히
테우리,,
,7,줄거리를잘이끌고가다가이상한반전으로느껴지는건개연성이부족해서일거다괜찮은전개와인물구성인데아쉽다
,6,양춘배양춘배테우리가되고싶었던남자
,2,진짜이런걸왜만들까ㅡㅡ이해가안가네
,2,재미없다
,4,작은접시에너무나많은것을담으려했네요웃음도감동도반전도그다지
,6,기대않고봤는데배우들의연기가자연스럽습니다짱구의연기가제일어색합니다
,3,그냥보기가힘들었다
,10,마지막에주인공이죽음을선택했다면보다원만하게상황이정리되었을것이다그냥살아남기로결정했기에남은날들은이제전보다더죽음과같을것이다이영화의내용특히그흐름과결말에동의하지않으면서도내가10점을남기는이유는인간으로서나역시그상황이라면결국엔살아남는것을택하지않을까하는마음때문이다
,5,여전히지속되는감추려는자들과밝히려는자들과의대결
,2,잘못됀진실이프로부족이아닌이프로가남았네요
프리저베이션 홀 재즈밴드,,
,7,브에나비스타쇼셜클러외전
,10,모든음악은하나의길로통한다
,1,개노잼영화에쓴내돈이아까움
하트,,
,10,재수없어서제섭이에요정가서정가영인가ㅋㅋㅋ
,10,오늘의정가영이어제의정가영에게그리고내일의정가영으로
,10,정가영당신만을사랑해스토리가너무매력있다분명히호불호는갈릴것이지만분명히매우좋아할사람들도있을영화
,10,보면볼수록정이가는울정가영감독님하고싶은거다해요정가영사랑해
,7,부국제때잘봤습니다ㅋㅋㅋ발칙한영화ㅋㅋ찌질한방어연애그자체를보여주는ㅋㅋ꼭깐느영화제가시길ㅋㅋ
,8,이번에도대사빨좋고솔직하고시원시원쿨하고적당히예쁘게감추지않고형식적으로는일기장처럼층이복합적이고그렇다고지리멸렬하지는않고연기들도좋고무척재밌었습니다만소재가데뷔작이랑겹치네요좀더평가받아야할연출자인듯
,6,정가영감독만할수있는영화누가따라할래도할수없다앞으로도쭉감독님이하고싶은이야기해나갔으면좋겠다유니크하고좋아하는사람들은좋아할영화를
,6,이미지보다말이많은영화대사들을어떻게이렇게잘쓰고잘말할수있을까
,8,대사가너무좋았어요ㅜㅜㅜㅜ
,7,감독정가영과사람정가영의두가지고민이담겨있는영화깐느에서꼭만나요
호우시절,,
,10,실제출장시이영화와매우유사한일을겪은사람으로써한마디정우성의한국식영어고원원의중국식영어는정말현실적인영어다두사람영어가지고까지마라정말딱저정도수준과저정도감정이면충분하다추억돋게만드는영화
,6,허진호작품들은매번너무좋다
,10,허진호감독최고의영화라고생각한다수채화같은사랑을보여주는영화
,10,한국판러브레터보면볼수록더매력적인명영화예요
,10,오늘같이비오는밤딱어울리는영화고원원의중국어를듣고중국어배우기시작했던추억이떠오른다다운로드해놓고가끔씩꺼내보고싶은영화
,7,호날두가안나와서7점
,2,우리형호우
,10,우리형이출연한영화인데당연히10점줘야지
,9,로맨스영화가이정도면수작이지정우성도멋지고고원원진짜매력있다
,9,노란자전거로그들의사랑은계속되네
환상의 마로나,,
,10,반려견이주는무한하고무조건적인사랑을너무나환상적이고아름답게표현했다오랜시간반려견과함께살아서인지마로나의순수한사랑에북받쳐올라내내눈물을훔쳤다반려견이내게주는사랑의백만분의일만큼도사랑을주고있지못하는것같아미안하면서도언제나반겨주고사랑해주는반려견에게너무나고마워집에오자마자꼬옥안아주었다개의시선에서바라보는듯한세상을독창적이고기발하게그려낸영상미도압도적이었다또오열하더라도또보고싶어지는영화
,10,너무행복함과동시에너무나슬펐다어린아이처럼펑펑울었다
,9,미안하고또고마워너의인생이야기를들을수있어행복했으니이젠저별에서사랑만받으며푹쉬길
,8,끝없이주기만하는사랑너에게보내는꿈결의노래
,10,추상적이고예술적인애니메이션좋아하시는분강추끝에가서펑펑울었습니다ㅠㅠㅠ돈이하나도안아까웠습니다
,10,세상의모든마로나들이행복했으면
,8,눈을뗄수없는영상미모든반려동물들이나쁜냄새이별의냄새를평생못맡았으면좋겠다
,10,전혀정보없이보긴했지만기대이상으로매우만족스러웠다보는재미가상당하고연출력도좋은작품같다동시다발적으로움직이는영상들보느라잠시도눈을뗄수없었고창의력넘치는표현이와닿는작품이었다대사도가슴을후벼파기도하고반려견과인간사이뿐아니라인간관계의이별에도이입이되는것같아재밌게봤다주변에마구추천하고싶고그영상속에함께하고싶었다
,10,동물영화를보면서항상느끼던인간중심적사고가일말의찝찝함었는데이영화에서는드디어조금시선이동을한듯하다마로나의삶을환상적으로만든것은인간들이아닌마로나가그들을사랑한시간었다
,10,강아지를사랑한다면울지않을수가없다
결백,,
,6,평점알바특내용얘기보다배우연기좋단말만주구장창함
,1,평점알바풀었나
,2,배우들의연기만좋았음하지만단점이확실히보인다영화초반부사건이터지고주인공의변호사실력을보여주는장면그리고잊고살았던아버지의상을뉴스로접하면서고향에내려가는초반부까지만영화는잘굴러갔다그뒤로는엄청난부자연스러움과신파들이미신파극은신과함께에서전부써먹었다너무나도부자연스러운주인공하루걸러비가오지만우산쓰는장면은없다변호사라는직업을가졌음에도폭행을당해도전혀뒷말없는너무나도인자한변호사경찰이된동창그동창은온마을사림들이싫어하는가족을자신만은그렇지않다고사건을처음부터계속도와준다극중에서는정말오랜만에만나는상황임영화의문제는짧은초반을빼고서뒤에이야기는전부주인공과어머니그가족들에대한이야기로쭉흘러간다이부분이가장중요하지만한국특유의신파를너무길게끌었다후반부에폭발하듯이터지는게아니라중반부터계속해서딸과어머니의신파극이주를이룬다또한과도한bgm이러한문제는한국영화인랑에서많이느꼈다바뀌는상황마다모든장면에bgm이깔린다과한bgm은감상에방해가된다고생각한다
,1,댓글알바소름이다ㅋㅋㅋㅋ너무중간중간억지감동포인트우겨넣어서불편했는데결말까지그렇네ㅋㅋㅋㅋ댓글알바특배우연기미쳤어요꺅ㅋㅋㅋㅋ
,1,실망뻔한스토리에억지스럼
,1,뻔한신파극평점알바풀었나배우들연기만좋음
,1,뻔뻔한연출식상한유머코드
,10,신혜선연기넘좋았어요
,10,신혜선배우큰스크린으로봐도아우라장난아니다연기력원래쩌는건알았는데이번에새삼다시보게됨동생역배우도처음보는데연기너무잘한다연기구멍1도없어서그런지몰입도도좋고오랜만에극장에서한국영화볼맛남
,1,평점971은오바다7점정도가적당함
내친구아내,,
,9,진주는언제봐도맛나보임
,10,근친시리즈는계속된다
,9,진주누나졸라이쁜데요즘진주누나씬만오려붙이는중
,1,배우가어지간히없나보다똑같은배우가제목만다르게해서사골로끊임없이출연하네
,10,난나름좋아는데한번보세욬ㅋㅋㅋ
,2,물체가움직이거나어떤일이진행되는빠르기
더 차일드,,
,10,가벼운유모차에서무거운스쿠터로살포시성장을은유한다
,8,둘이그렇게머리를맞대면뭐든못헤쳐나가겠니
,6,너무갑작스런참회는공감가기힘들다
,8,끊임없이사고팔다가사지말아야할것과팔지말아야할것에손을대고말았다다커서어른이되지못한이유는무엇일까
,8,부모의무관심속에서아픈경험을통해성장하는아이들
,10,다르덴아저씨들완전좋아요
,8,쓰레기같은브루노의행실이쉽게바뀌리라생각치않는다용서하고싶지도않다
,6,솔직히연민보단분노가치밀었다경험해봐야만옳고그름이구별되는건가
,7,브뤼노의울음은한꺼번에터진성장통
,7,소재는마음에드는데전작인아들에견주면큰울림은없다
도둑들,,
,8,ㅋㅋㅋ스토리도탄탄하고연기자들연기도누구하나나쁘지않았는데왜저렇게별로라고그러지ㅋㅋ남들이별로라하니까괜히휩쓸려서나쁘다하는거같은데웃김ㅋㅋ이정도면평타는쳤음
,8,걍전지현의매력을다시살려준영화
,6,웨이홍역캐스팅에돈을좀투자했었어야
,8,사기꾼들이란제목이더어울릴정도로계속된뒷통수반전들이2시간넘게집중할수있는했던오락영화로괜찮네
,8,김윤석액션연기볼만했음
,9,가벼운마음으로보는킬링타임용으로제격상업영화도이정도로만만들면영화값이아깝진않을듯아쉬운부분도확실히있었지만캐릭터만큼은맛깔나게잘살림김윤석과김혜수전지현연기보는재미도쏠쏠했음
,10,전지현굳굳
,8,재밌어요
,10,아따김수현잘생겼다
,10,재밌어요제취향인진모르겠지만임달화씨멋있었어요ㅋㅋ
뮤지컬 쉬 러브즈 미,,
,10,졸라잼있음한번보세요
,10,스파이더맨대신이거보길잘했다생각드실겁니다ㅎ아날로그사랑에빠지게하는영화
,9,내용도재밌고넘버도좋네요무엇보다달달해서좋았어요
,10,음악과연기에너무반해버렸네요강추강추
,8,로맨틱하고달콤한러브스토리재미있게보았습니다
,10,정말강추에요꼭보세요
,8,공연장에있는듯해박수찰뻔했어요너무유쾌하고재밌어요그리고크리스마스되기전에가까운곳에서인연을찾아봐야겠어요사랑하고싶은영화였어요
,7,초반부는조금지루할수있는데뒤로갈수록재밌어집니다가벼운뮤지컬한편본기분입니다음악은오케스트라가뮤지컬을할때즉석에서연주를해서그런지정말좋았습니다그렇지만원작을스크린에담아내는건조금한계가있었던것같습니다
,10,재밌게봤어요ㅋㅋㅋ추천
,10,다운받아보았지만정말최고다
미션,,
,10,기자평론가평들진짜한심하다삐뚤어지고편협한시각을버리시길도대체어떤영화를봐야서구중심적이라는느낌이안들겠는가
,10,영화평론가황진미씨아주유명하시지자기중심적사고방식의선두주자께서저런리뷰남기시니아이러니하면서도궁금하네요평소에과연얼마나남들을위해사셨는지
,10,정말자기중심적인것은황진미자네일쎄
,8,ㅋㅋㅋ황진미저런사람은진짜웃기는사람이네ㅋㅋ누가누구보러반성하라는겨저기나오는저선교사들의발톱에때만도못한존재가아무리막장개독들이많다지만그게전부인줄아는무식은삼가시길무조건종교를까면지적으로우월한줄아네
,9,이런명작을이제서야보다니
,10,멍에를지며눈물로속죄하는멘도자의모습에서내가가야할길을보았다
,7,여기기자평론가집단은수준이하영화가실화를바탕으로종교과정치의대립을보여주고있음에도내용은무시한째개인의개똥철학이나늘어놓다니모든재앙은종교로부터가아니라당신들로부터온다당신들이웃에게나평화를좀주는것이
,10,와인쳐마시면서누벨바그가어떻네타란티노가어떻네떠들고있을평론가들이서구중심영화니어쩌니육갑들떨고있다
,7,영화평점은그냥본인이영화를보고그느낌감동생각을종합해서주는것이지남의특히평론가들평점에대한평점을주는것이아니라고생각해요
,10,무력이옳다면사랑이설자리가없소사랑이무엇인지다시금일깨워준영화
미스 사이공: 25주년 특별 공연,,
,10,정말최고ㅠㅠ홍광호도대단합니다저런무대에함께했다는게자랑스러워요
,10,댓글에연기칭찬은홍광호뿐인데역시홍광호는정말멋있었는데무엇보다이뮤지컬여주인공이진짜인상깊어요목소리가정말좋고연기도좋은데이뮤지컬이데뷔무대라는게전혀안믿길정도로요보시면후회절대없으실거예요진짜로
,9,조금만멀리서찍으면정말완벽했을듯해요하지만그만큼배우들의표정연기랑무대디테일을봐서좋았습니다관람전에줄거리를보고갔는데별로마음에안드는얘기였지만기대없이봐서그런지더재미있었습니다
,10,역시홍광호네요독보적인목소리짱스케일도크고짜임도알차고뮤지컬을영화극장에서봐도손색이없네요
,10,짧지만강렬한홍광호
,10,최고현장에서봤으면더좋았을듯
,10,미스사이공을스크린으로보게되다니감동ㅠㅠㅠ그리고홍광호배우님하트
,10,템은누가봐도홍광호아들아닌가요ㅎㅎㅎ엔지니어너무잘함
,9,공연5분인터미션갈라쇼순서로진행되고너무좋았습니다
,10,나도모르게박수치려손이몄번이나올르락내리락했는지모른다누구하나최고아닌사람이없다
미져리,,
,10,네이버미친ㅋㅋㅋ스포다적어놨네
,10,진짜재밌게무섭다
,10,보는내내실제내가앤에게벗어나고싶은스트레스까지오는그만큼배우들의연기도일품이요흡입력도일품인스릴러
,10,보안관할부지넘허무하게가심ㅠ
,9,한참전에본영화인데여기남자주인공이대부에나온소니역배우였다니아무튼영화재미남스릴감대박
,10,이런게스릴러지무서운게아니라두려운것
,8,소설속인물미저리는그녀가꿈꾸는자기자신그녀가키우는돼지미저리는그녀가생각하는실제의자기자신이메울수없는간극이그녀의망상장애의근원일듯최후의일격으로그녀의머리를깨버린것은결국돼지동상넘잼나
,10,마지막의그타자기로대갈통을후려까는그시원함을다른영화에서느낄수있을까
,9,보는동안단한번도시계를보지않았다
,9,어느한여자의싸이코적인광기이야기잼있었네요
박하사탕,,
